0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,19.4,30.4,43.4,57.2,76.4,119.0,178.4,249.0,343.5,444.7,536.5,634.9,728.3,794.2,834.1,860.1,876.9,52.9,87.1,171.6,276.2,368.2,480.4,572.3,666.8,756.4,806.3,432.1,430.4,429.1,428.5,330.4,372.8,419.8,470.7,514.6,144.5,194.9,245.8,296.4,248.7,199.4,556.9,598.3,650.1,700.4,649.5,598.6,256.2,306.3,383.0,411.2,438.0,504.1,550.9,492.6,420.7,387.4,350.7,284.7,283.4,377.8,408.4,434.3,527.2,423.0,392.8,360.2,289.4,391.3,480.6,557.1,643.9,724.0,800.3,880.0,928.5,924.7,869.9,802.0,725.1,634.6,532.9,419.0,308.6,209.0,159.2,149.3,174.5,228.0,215.6,178.9,170.2,190.3,232.7,343.5,418.2,487.8,561.4,572.9,595.6,613.5,602.2,591.1,309.1,298.7,300.8,321.4,323.6,321.3,332.3,309.1,313.4,325.3,337.7,335.2,730.5,687.9,681.7,697.6,692.5,713.7,748.6,866.5,914.6,912.5,902.9,838.3,731.8,715.2,721.6,728.2,747.8,847.8,844.5,834.4,0.448914,0.295754,-0.843212,-0.313562,0.344121,-0.88502,0.0,0.0,0.0,0.0,0.0,0.0,-37.7,32.8,149.4,0.209,-0.172,0.13
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,19.4,30.4,43.4,57.2,76.4,119.0,178.4,249.0,343.5,444.7,536.5,634.9,728.3,794.2,834.1,860.1,876.9,52.9,87.1,171.6,276.2,368.2,480.4,572.3,666.8,756.4,806.3,432.1,430.4,429.1,428.5,330.4,372.8,419.8,470.7,514.6,144.5,194.9,245.8,296.4,248.7,199.4,556.9,598.3,650.1,700.4,649.5,598.6,256.2,306.3,383.0,411.2,438.0,504.1,550.9,492.6,420.7,387.4,350.7,284.7,283.4,377.8,408.4,434.3,527.2,423.0,392.8,360.2,289.4,391.3,480.6,557.1,643.9,724.0,800.3,880.0,928.5,924.7,869.9,802.0,725.1,634.6,532.9,419.0,308.6,209.0,159.2,149.3,174.5,228.0,215.6,178.9,170.2,190.3,232.7,343.5,418.2,487.8,561.4,572.9,595.6,613.5,602.2,591.1,309.1,298.7,300.8,321.4,323.6,321.3,332.3,309.1,313.4,325.3,337.7,335.2,730.5,687.9,681.7,697.6,692.5,713.7,748.6,866.5,914.6,912.5,902.9,838.3,731.8,715.2,721.6,728.2,747.8,847.8,844.5,834.4,0.448914,0.295754,-0.843212,-0.313562,0.344121,-0.88502,0.0,0.0,0.0,0.0,0.0,0.0,-37.7,32.8,149.4,0.209,-0.172,0.13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.1,108.8,124.9,135.3,146.0,172.4,208.2,284.6,407.5,543.7,666.0,768.0,843.3,888.7,913.8,929.5,938.3,162.5,210.1,290.8,375.1,445.8,602.3,674.1,746.3,812.0,858.7,532.1,535.6,538.1,541.0,432.3,484.9,537.6,590.5,635.1,248.7,297.7,349.6,399.4,347.2,298.0,651.5,695.1,747.0,789.4,747.1,697.3,364.1,421.8,493.3,543.9,600.8,661.2,694.7,655.9,595.0,531.7,476.7,410.5,396.5,488.0,540.2,597.1,667.3,595.1,534.0,480.2,238.1,348.9,452.7,543.3,645.9,745.9,841.7,953.6,1017.0,1025.8,962.0,862.5,749.6,629.8,516.4,403.7,298.6,167.4,113.3,101.8,122.0,162.1,170.1,140.9,130.6,134.7,174.8,271.0,352.8,429.9,510.4,525.8,555.2,577.4,559.3,538.3,259.7,243.3,245.9,267.4,272.6,270.4,277.2,259.8,263.7,281.0,288.4,286.1,693.3,629.8,612.6,629.1,619.5,640.0,700.4,773.6,814.5,818.2,810.1,772.2,693.4,661.7,668.1,669.9,698.2,748.4,753.3,743.6,0.391112,0.166752,-0.905111,-0.094361,0.225012,-0.969776,0.0,0.0,0.0,0.0,0.0,0.0,-19.3,22.9,143.7,-0.009,-0.162,0.072
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.1,108.8,124.9,135.3,146.0,172.4,208.2,284.6,407.5,543.7,666.0,768.0,843.3,888.7,913.8,929.5,938.3,162.5,210.1,290.8,375.1,445.8,602.3,674.1,746.3,812.0,858.7,532.1,535.6,538.1,541.0,432.3,484.9,537.6,590.5,635.1,248.7,297.7,349.6,399.4,347.2,298.0,651.5,695.1,747.0,789.4,747.1,697.3,364.1,421.8,493.3,543.9,600.8,661.2,694.7,655.9,595.0,531.7,476.7,410.5,396.5,488.0,540.2,597.1,667.3,595.1,534.0,480.2,238.1,348.9,452.7,543.3,645.9,745.9,841.7,953.6,1017.0,1025.8,962.0,862.5,749.6,629.8,516.4,403.7,298.6,167.4,113.3,101.8,122.0,162.1,170.1,140.9,130.6,134.7,174.8,271.0,352.8,429.9,510.4,525.8,555.2,577.4,559.3,538.3,259.7,243.3,245.9,267.4,272.6,270.4,277.2,259.8,263.7,281.0,288.4,286.1,693.3,629.8,612.6,629.1,619.5,640.0,700.4,773.6,814.5,818.2,810.1,772.2,693.4,661.7,668.1,669.9,698.2,748.4,753.3,743.6,0.391112,0.166752,-0.905111,-0.094361,0.225012,-0.969776,0.0,0.0,0.0,0.0,0.0,0.0,-19.3,22.9,143.7,-0.009,-0.162,0.072
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.1,108.8,124.9,135.3,146.0,172.4,208.2,284.6,407.5,543.7,666.0,768.0,843.3,888.7,913.8,929.5,938.3,162.5,210.1,290.8,375.1,445.8,602.3,674.1,746.3,812.0,858.7,532.1,535.6,538.1,541.0,432.3,484.9,537.6,590.5,635.1,248.7,297.7,349.6,399.4,347.2,298.0,651.5,695.1,747.0,789.4,747.1,697.3,364.1,421.8,493.3,543.9,600.8,661.2,694.7,655.9,595.0,531.7,476.7,410.5,396.5,488.0,540.2,597.1,667.3,595.1,534.0,480.2,238.1,348.9,452.7,543.3,645.9,745.9,841.7,953.6,1017.0,1025.8,962.0,862.5,749.6,629.8,516.4,403.7,298.6,167.4,113.3,101.8,122.0,162.1,170.1,140.9,130.6,134.7,174.8,271.0,352.8,429.9,510.4,525.8,555.2,577.4,559.3,538.3,259.7,243.3,245.9,267.4,272.6,270.4,277.2,259.8,263.7,281.0,288.4,286.1,693.3,629.8,612.6,629.1,619.5,640.0,700.4,773.6,814.5,818.2,810.1,772.2,693.4,661.7,668.1,669.9,698.2,748.4,753.3,743.6,0.391112,0.166752,-0.905111,-0.094361,0.225012,-0.969776,0.0,0.0,0.0,0.0,0.0,0.0,-19.3,22.9,143.7,-0.009,-0.162,0.072
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.1,108.8,124.9,135.3,146.0,172.4,208.2,284.6,407.5,543.7,666.0,768.0,843.3,888.7,913.8,929.5,938.3,162.5,210.1,290.8,375.1,445.8,602.3,674.1,746.3,812.0,858.7,532.1,535.6,538.1,541.0,432.3,484.9,537.6,590.5,635.1,248.7,297.7,349.6,399.4,347.2,298.0,651.5,695.1,747.0,789.4,747.1,697.3,364.1,421.8,493.3,543.9,600.8,661.2,694.7,655.9,595.0,531.7,476.7,410.5,396.5,488.0,540.2,597.1,667.3,595.1,534.0,480.2,238.1,348.9,452.7,543.3,645.9,745.9,841.7,953.6,1017.0,1025.8,962.0,862.5,749.6,629.8,516.4,403.7,298.6,167.4,113.3,101.8,122.0,162.1,170.1,140.9,130.6,134.7,174.8,271.0,352.8,429.9,510.4,525.8,555.2,577.4,559.3,538.3,259.7,243.3,245.9,267.4,272.6,270.4,277.2,259.8,263.7,281.0,288.4,286.1,693.3,629.8,612.6,629.1,619.5,640.0,700.4,773.6,814.5,818.2,810.1,772.2,693.4,661.7,668.1,669.9,698.2,748.4,753.3,743.6,0.391112,0.166752,-0.905111,-0.094361,0.225012,-0.969776,0.0,0.0,0.0,0.0,0.0,0.0,-19.3,22.9,143.7,-0.009,-0.162,0.072
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.1,108.8,124.9,135.3,146.0,172.4,208.2,284.6,407.5,543.7,666.0,768.0,843.3,888.7,913.8,929.5,938.3,162.5,210.1,290.8,375.1,445.8,602.3,674.1,746.3,812.0,858.7,532.1,535.6,538.1,541.0,432.3,484.9,537.6,590.5,635.1,248.7,297.7,349.6,399.4,347.2,298.0,651.5,695.1,747.0,789.4,747.1,697.3,364.1,421.8,493.3,543.9,600.8,661.2,694.7,655.9,595.0,531.7,476.7,410.5,396.5,488.0,540.2,597.1,667.3,595.1,534.0,480.2,238.1,348.9,452.7,543.3,645.9,745.9,841.7,953.6,1017.0,1025.8,962.0,862.5,749.6,629.8,516.4,403.7,298.6,167.4,113.3,101.8,122.0,162.1,170.1,140.9,130.6,134.7,174.8,271.0,352.8,429.9,510.4,525.8,555.2,577.4,559.3,538.3,259.7,243.3,245.9,267.4,272.6,270.4,277.2,259.8,263.7,281.0,288.4,286.1,693.3,629.8,612.6,629.1,619.5,640.0,700.4,773.6,814.5,818.2,810.1,772.2,693.4,661.7,668.1,669.9,698.2,748.4,753.3,743.6,0.391112,0.166752,-0.905111,-0.094361,0.225012,-0.969776,0.0,0.0,0.0,0.0,0.0,0.0,-19.3,22.9,143.7,-0.009,-0.162,0.072
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
